,name,sample1,sample2,sample3,sample4,sample5,date,date_delta,measure1,measure2
1730,20150212_sample4,0.0,0.0,0.0,1.0,0.0,2015-02-12,2235,50.0,212.5
1731,20140107_sample2,0.0,1.0,0.0,0.0,0.0,2014-01-07,2636,36.25,142.5
1732,20171214_sample1,1.0,0.0,0.0,0.0,0.0,2017-12-14,1199,30.0,12.0
1733,20020317_sample4,0.0,0.0,0.0,1.0,0.0,2002-03-17,6950,20.0,200.0
1734,20040106_sample4,0.0,0.0,0.0,1.0,0.0,2004-01-06,6290,20.0,125.0
1735,20071224_sample5,0.0,0.0,0.0,0.0,1.0,2007-12-24,4842,51.75,270.0
1736,20120723_sample2,0.0,1.0,0.0,0.0,0.0,2012-07-23,3169,36.25,75.0
1737,20140905_sample3,0.0,0.0,1.0,0.0,0.0,2014-09-05,2395,39.0,140.0
1738,20091128_sample1,1.0,0.0,0.0,0.0,0.0,2009-11-28,4137,18.0,13.0
1739,20120411_sample5,0.0,0.0,0.0,0.0,1.0,2012-04-11,3272,56.25,300.0
1740,20120208_sample1,1.0,0.0,0.0,0.0,0.0,2012-02-08,3335,28.0,12.0
1741,20101213_sample5,0.0,0.0,0.0,0.0,1.0,2010-12-13,3757,38.25,195.0
1742,20100917_sample4,0.0,0.0,0.0,1.0,0.0,2010-09-17,3844,50.0,162.5
1743,20070410_sample3,0.0,0.0,1.0,0.0,0.0,2007-04-10,5100,36.0,150.0
1744,20170325_sample1,1.0,0.0,0.0,0.0,0.0,2017-03-25,1463,33.0,11.0
1745,20090716_sample5,0.0,0.0,0.0,0.0,1.0,2009-07-16,4272,56.25,150.0
1746,20070310_sample4,0.0,0.0,0.0,1.0,0.0,2007-03-10,5131,50.0,162.5
1747,20040618_sample4,0.0,0.0,0.0,1.0,0.0,2004-06-18,6126,38.0,225.0
1748,20151104_sample3,0.0,0.0,1.0,0.0,0.0,2015-11-04,1970,39.0,140.0
1749,20030510_sample5,0.0,0.0,0.0,0.0,1.0,2003-05-10,6531,27.0,240.0
1750,20121207_sample3,0.0,0.0,1.0,0.0,0.0,2012-12-07,3032,43.5,170.0
1751,20100318_sample1,1.0,0.0,0.0,0.0,0.0,2010-03-18,4027,20.0,18.0
1752,20060510_sample3,0.0,0.0,1.0,0.0,0.0,2006-05-10,5435,30.0,200.0
1753,20171011_sample4,0.0,0.0,0.0,1.0,0.0,2017-10-11,1263,68.0,225.0
1754,20140914_sample3,0.0,0.0,1.0,0.0,0.0,2014-09-14,2386,39.0,130.0
1755,20110225_sample4,0.0,0.0,0.0,1.0,0.0,2011-02-25,3683,54.0,187.5
1756,20060328_sample1,1.0,0.0,0.0,0.0,0.0,2006-03-28,5478,20.0,11.0
1757,20010617_sample3,0.0,0.0,1.0,0.0,0.0,2001-06-17,7223,16.5,200.0
1758,20030805_sample3,0.0,0.0,1.0,0.0,0.0,2003-08-05,6444,24.0,140.0
1759,20030220_sample5,0.0,0.0,0.0,0.0,1.0,2003-02-20,6610,22.5,180.0
1760,20081121_sample2,0.0,1.0,0.0,0.0,0.0,2008-11-21,4509,26.25,135.0
1761,20090509_sample1,1.0,0.0,0.0,0.0,0.0,2009-05-09,4340,25.0,20.0
1762,20050514_sample1,1.0,0.0,0.0,0.0,0.0,2005-05-14,5796,19.0,11.0
1763,20100404_sample1,1.0,0.0,0.0,0.0,0.0,2010-04-04,4010,25.0,15.0
1764,20120217_sample4,0.0,0.0,0.0,1.0,0.0,2012-02-17,3326,56.0,175.0
1765,20171122_sample3,0.0,0.0,1.0,0.0,0.0,2017-11-22,1221,45.0,200.0
1766,20071228_sample4,0.0,0.0,0.0,1.0,0.0,2007-12-28,4838,50.0,175.0
1767,20091105_sample1,1.0,0.0,0.0,0.0,0.0,2009-11-05,4160,25.0,11.0
1768,20060603_sample2,0.0,1.0,0.0,0.0,0.0,2006-06-03,5411,28.75,150.0
1769,20080804_sample1,1.0,0.0,0.0,0.0,0.0,2008-08-04,4618,20.0,12.0
1770,20120519_sample2,0.0,1.0,0.0,0.0,0.0,2012-05-19,3234,33.75,82.5
1771,20070407_sample4,0.0,0.0,0.0,1.0,0.0,2007-04-07,5103,40.0,237.5
1772,20081106_sample1,1.0,0.0,0.0,0.0,0.0,2008-11-06,4524,16.0,17.0
1773,20030205_sample1,1.0,0.0,0.0,0.0,0.0,2003-02-05,6625,18.0,12.0
1774,20161008_sample1,1.0,0.0,0.0,0.0,0.0,2016-10-08,1631,33.0,18.0
1775,20190511_sample3,0.0,0.0,1.0,0.0,0.0,2019-05-11,686,49.5,120.0
1776,20010919_sample2,0.0,1.0,0.0,0.0,0.0,2001-09-19,7129,13.75,90.0
1777,20100813_sample3,0.0,0.0,1.0,0.0,0.0,2010-08-13,3879,25.5,180.0
1778,20160519_sample1,1.0,0.0,0.0,0.0,0.0,2016-05-19,1773,31.0,16.0
1779,20170220_sample2,0.0,1.0,0.0,0.0,0.0,2017-02-20,1496,37.5,97.5
1780,20050320_sample5,0.0,0.0,0.0,0.0,1.0,2005-03-20,5851,38.25,195.0
1781,20040924_sample2,0.0,1.0,0.0,0.0,0.0,2004-09-24,6028,21.25,127.5
1782,20120908_sample5,0.0,0.0,0.0,0.0,1.0,2012-09-08,3122,63.0,240.0
1783,20110420_sample2,0.0,1.0,0.0,0.0,0.0,2011-04-20,3629,31.25,97.5
1784,20120624_sample3,0.0,0.0,1.0,0.0,0.0,2012-06-24,3198,40.5,180.0
1785,20150115_sample3,0.0,0.0,1.0,0.0,0.0,2015-01-15,2263,39.0,100.0
1786,20030601_sample5,0.0,0.0,0.0,0.0,1.0,2003-06-01,6509,33.75,225.0
1787,20170914_sample5,0.0,0.0,0.0,0.0,1.0,2017-09-14,1290,74.25,255.0
1788,20100110_sample3,0.0,0.0,1.0,0.0,0.0,2010-01-10,4094,22.5,160.0
1789,20140506_sample4,0.0,0.0,0.0,1.0,0.0,2014-05-06,2517,52.0,225.0
1790,20110309_sample1,1.0,0.0,0.0,0.0,0.0,2011-03-09,3671,28.0,12.0
1791,20021010_sample4,0.0,0.0,0.0,1.0,0.0,2002-10-10,6743,26.0,175.0
1792,20061004_sample2,0.0,1.0,0.0,0.0,0.0,2006-10-04,5288,31.25,150.0
1793,20080527_sample1,1.0,0.0,0.0,0.0,0.0,2008-05-27,4687,16.0,20.0
1794,20110108_sample4,0.0,0.0,0.0,1.0,0.0,2011-01-08,3731,58.0,125.0
1795,20021008_sample5,0.0,0.0,0.0,0.0,1.0,2002-10-08,6745,40.5,150.0
1796,20160207_sample4,0.0,0.0,0.0,1.0,0.0,2016-02-07,1875,68.0,225.0
1797,20200912_sample5,0.0,0.0,0.0,0.0,1.0,2020-09-12,196,69.75,150.0
1798,20150603_sample5,0.0,0.0,0.0,0.0,1.0,2015-06-03,2124,63.0,180.0
1799,20170911_sample4,0.0,0.0,0.0,1.0,0.0,2017-09-11,1293,70.0,187.5
1800,20030607_sample5,0.0,0.0,0.0,0.0,1.0,2003-06-07,6503,45.0,255.0
1801,20090314_sample2,0.0,1.0,0.0,0.0,0.0,2009-03-14,4396,28.75,82.5
1802,20171223_sample4,0.0,0.0,0.0,1.0,0.0,2017-12-23,1190,70.0,225.0
1803,20200220_sample4,0.0,0.0,0.0,1.0,0.0,2020-02-20,401,62.0,150.0
1804,20020423_sample5,0.0,0.0,0.0,0.0,1.0,2002-04-23,6913,33.75,285.0
1805,20110125_sample1,1.0,0.0,0.0,0.0,0.0,2011-01-25,3714,27.0,20.0
1806,20150903_sample4,0.0,0.0,0.0,1.0,0.0,2015-09-03,2032,56.0,187.5
1807,20090918_sample3,0.0,0.0,1.0,0.0,0.0,2009-09-18,4208,24.0,110.0
1808,20121019_sample5,0.0,0.0,0.0,0.0,1.0,2012-10-19,3081,58.5,225.0
1809,20150713_sample4,0.0,0.0,0.0,1.0,0.0,2015-07-13,2084,50.0,250.0
1810,20200621_sample2,0.0,1.0,0.0,0.0,0.0,2020-06-21,279,37.5,105.0
1811,20080824_sample2,0.0,1.0,0.0,0.0,0.0,2008-08-24,4598,28.75,127.5
1812,20101224_sample4,0.0,0.0,0.0,1.0,0.0,2010-12-24,3746,34.0,212.5
1813,20020812_sample3,0.0,0.0,1.0,0.0,0.0,2002-08-12,6802,22.5,100.0
1814,20000526_sample1,1.0,0.0,0.0,0.0,0.0,2000-05-26,7610,17.0,10.0
1815,20041018_sample2,0.0,1.0,0.0,0.0,0.0,2004-10-18,6004,23.75,75.0
1816,20091025_sample2,0.0,1.0,0.0,0.0,0.0,2009-10-25,4171,25.0,82.5
1817,20070628_sample1,1.0,0.0,0.0,0.0,0.0,2007-06-28,5021,15.0,12.0
1818,20000410_sample5,0.0,0.0,0.0,0.0,1.0,2000-04-10,7656,31.5,240.0
1819,20050501_sample2,0.0,1.0,0.0,0.0,0.0,2005-05-01,5809,20.0,97.5
1820,20040312_sample4,0.0,0.0,0.0,1.0,0.0,2004-03-12,6224,28.0,162.5
1821,20001108_sample5,0.0,0.0,0.0,0.0,1.0,2000-11-08,7444,36.0,300.0
1822,20070720_sample5,0.0,0.0,0.0,0.0,1.0,2007-07-20,4999,45.0,270.0
1823,20170208_sample4,0.0,0.0,0.0,1.0,0.0,2017-02-08,1508,70.0,225.0
1824,20090320_sample4,0.0,0.0,0.0,1.0,0.0,2009-03-20,4390,32.0,175.0
1825,20000721_sample4,0.0,0.0,0.0,1.0,0.0,2000-07-21,7554,34.0,200.0
1826,20031011_sample5,0.0,0.0,0.0,0.0,1.0,2003-10-11,6377,40.5,195.0
1827,20101224_sample4,0.0,0.0,0.0,1.0,0.0,2010-12-24,3746,32.0,237.5
1828,20190116_sample4,0.0,0.0,0.0,1.0,0.0,2019-01-16,801,62.0,125.0
1829,20200302_sample3,0.0,0.0,1.0,0.0,0.0,2020-03-02,390,48.0,110.0
1830,20040128_sample3,0.0,0.0,1.0,0.0,0.0,2004-01-28,6268,15.0,110.0
1831,20080704_sample4,0.0,0.0,0.0,1.0,0.0,2008-07-04,4649,34.0,150.0
1832,20191215_sample3,0.0,0.0,1.0,0.0,0.0,2019-12-15,468,45.0,150.0
1833,20190423_sample1,1.0,0.0,0.0,0.0,0.0,2019-04-23,704,33.0,15.0
1834,20030905_sample4,0.0,0.0,0.0,1.0,0.0,2003-09-05,6413,26.0,150.0
1835,20170123_sample1,1.0,0.0,0.0,0.0,0.0,2017-01-23,1524,34.0,15.0
1836,20031215_sample3,0.0,0.0,1.0,0.0,0.0,2003-12-15,6312,16.5,110.0
1837,20020313_sample4,0.0,0.0,0.0,1.0,0.0,2002-03-13,6954,24.0,187.5
1838,20020121_sample1,1.0,0.0,0.0,0.0,0.0,2002-01-21,7005,19.0,11.0
1839,20111025_sample3,0.0,0.0,1.0,0.0,0.0,2011-10-25,3441,39.0,130.0
1840,20001005_sample1,1.0,0.0,0.0,0.0,0.0,2000-10-05,7478,16.0,13.0
1841,20200317_sample1,1.0,0.0,0.0,0.0,0.0,2020-03-17,375,34.0,20.0
1842,20030106_sample4,0.0,0.0,0.0,1.0,0.0,2003-01-06,6655,20.0,125.0
1843,20130402_sample5,0.0,0.0,0.0,0.0,1.0,2013-04-02,2916,56.25,240.0
1844,20160224_sample5,0.0,0.0,0.0,0.0,1.0,2016-02-24,1858,78.75,165.0
1845,20160908_sample1,1.0,0.0,0.0,0.0,0.0,2016-09-08,1661,35.0,11.0
1846,20050318_sample2,0.0,1.0,0.0,0.0,0.0,2005-03-18,5853,20.0,97.5
1847,20121212_sample3,0.0,0.0,1.0,0.0,0.0,2012-12-12,3027,37.5,130.0
1848,20060824_sample5,0.0,0.0,0.0,0.0,1.0,2006-08-24,5329,36.0,240.0
1849,20120909_sample5,0.0,0.0,0.0,0.0,1.0,2012-09-09,3121,60.75,285.0
1850,20050214_sample1,1.0,0.0,0.0,0.0,0.0,2005-02-14,5885,19.0,17.0
1851,20050223_sample2,0.0,1.0,0.0,0.0,0.0,2005-02-23,5876,22.5,120.0
1852,20100403_sample3,0.0,0.0,1.0,0.0,0.0,2010-04-03,4011,27.0,190.0
1853,20121005_sample4,0.0,0.0,0.0,1.0,0.0,2012-10-05,3095,52.0,237.5
1854,20000117_sample2,0.0,1.0,0.0,0.0,0.0,2000-01-17,7740,25.0,82.5
1855,20070922_sample5,0.0,0.0,0.0,0.0,1.0,2007-09-22,4935,40.5,255.0
1856,20051209_sample3,0.0,0.0,1.0,0.0,0.0,2005-12-09,5587,21.0,140.0
1857,20200126_sample3,0.0,0.0,1.0,0.0,0.0,2020-01-26,426,46.5,180.0
1858,20140921_sample5,0.0,0.0,0.0,0.0,1.0,2014-09-21,2379,56.25,180.0
1859,20080120_sample4,0.0,0.0,0.0,1.0,0.0,2008-01-20,4815,50.0,225.0
1860,20030628_sample3,0.0,0.0,1.0,0.0,0.0,2003-06-28,6482,15.0,120.0
1861,20171107_sample4,0.0,0.0,0.0,1.0,0.0,2017-11-07,1236,60.0,212.5
1862,20010918_sample1,1.0,0.0,0.0,0.0,0.0,2001-09-18,7130,10.0,12.0
1863,20080207_sample1,1.0,0.0,0.0,0.0,0.0,2008-02-07,4797,25.0,18.0
1864,20151110_sample5,0.0,0.0,0.0,0.0,1.0,2015-11-10,1964,67.5,300.0
1865,20000501_sample5,0.0,0.0,0.0,0.0,1.0,2000-05-01,7635,40.5,180.0
1866,20130523_sample2,0.0,1.0,0.0,0.0,0.0,2013-05-23,2865,32.5,135.0
1867,20050620_sample1,1.0,0.0,0.0,0.0,0.0,2005-06-20,5759,13.0,20.0
1868,20051208_sample4,0.0,0.0,0.0,1.0,0.0,2005-12-08,5588,24.0,212.5
1869,20090508_sample5,0.0,0.0,0.0,0.0,1.0,2009-05-08,4341,56.25,150.0
1870,20120813_sample5,0.0,0.0,0.0,0.0,1.0,2012-08-13,3148,65.25,285.0
1871,20110216_sample2,0.0,1.0,0.0,0.0,0.0,2011-02-16,3692,36.25,112.5
1872,20170214_sample2,0.0,1.0,0.0,0.0,0.0,2017-02-14,1502,37.5,150.0
1873,20040825_sample3,0.0,0.0,1.0,0.0,0.0,2004-08-25,6058,24.0,200.0
1874,20200824_sample3,0.0,0.0,1.0,0.0,0.0,2020-08-24,215,51.0,130.0
1875,20020102_sample2,0.0,1.0,0.0,0.0,0.0,2002-01-02,7024,17.5,90.0
1876,20150724_sample3,0.0,0.0,1.0,0.0,0.0,2015-07-24,2073,40.5,200.0
1877,20100218_sample3,0.0,0.0,1.0,0.0,0.0,2010-02-18,4055,34.5,200.0
1878,20040324_sample2,0.0,1.0,0.0,0.0,0.0,2004-03-24,6212,20.0,120.0
1879,20190208_sample3,0.0,0.0,1.0,0.0,0.0,2019-02-08,778,45.0,150.0
1880,20200310_sample1,1.0,0.0,0.0,0.0,0.0,2020-03-10,382,32.0,19.0
1881,20081223_sample2,0.0,1.0,0.0,0.0,0.0,2008-12-23,4477,23.75,75.0
1882,20110703_sample2,0.0,1.0,0.0,0.0,0.0,2011-07-03,3555,33.75,142.5
1883,20121023_sample3,0.0,0.0,1.0,0.0,0.0,2012-10-23,3077,37.5,100.0
1884,20050625_sample1,1.0,0.0,0.0,0.0,0.0,2005-06-25,5754,16.0,13.0
1885,20110208_sample5,0.0,0.0,0.0,0.0,1.0,2011-02-08,3700,63.0,180.0
1886,20160104_sample4,0.0,0.0,0.0,1.0,0.0,2016-01-04,1909,70.0,237.5
1887,20110417_sample1,1.0,0.0,0.0,0.0,0.0,2011-04-17,3632,30.0,11.0
1888,20010327_sample5,0.0,0.0,0.0,0.0,1.0,2001-03-27,7305,45.0,300.0
1889,20180703_sample3,0.0,0.0,1.0,0.0,0.0,2018-07-03,998,48.0,140.0
1890,20150818_sample4,0.0,0.0,0.0,1.0,0.0,2015-08-18,2048,54.0,150.0
1891,20160726_sample2,0.0,1.0,0.0,0.0,0.0,2016-07-26,1705,40.0,127.5
1892,20050603_sample2,0.0,1.0,0.0,0.0,0.0,2005-06-03,5776,25.0,150.0
1893,20160312_sample5,0.0,0.0,0.0,0.0,1.0,2016-03-12,1841,67.5,300.0
1894,20091002_sample3,0.0,0.0,1.0,0.0,0.0,2009-10-02,4194,36.0,190.0
1895,20150514_sample3,0.0,0.0,1.0,0.0,0.0,2015-05-14,2144,37.5,140.0
1896,20030428_sample3,0.0,0.0,1.0,0.0,0.0,2003-04-28,6543,30.0,190.0
1897,20191013_sample2,0.0,1.0,0.0,0.0,0.0,2019-10-13,531,42.5,82.5
1898,20170108_sample2,0.0,1.0,0.0,0.0,0.0,2017-01-08,1539,43.75,90.0
1899,20080412_sample3,0.0,0.0,1.0,0.0,0.0,2008-04-12,4732,34.5,150.0
1900,20001108_sample3,0.0,0.0,1.0,0.0,0.0,2000-11-08,7444,15.0,120.0
1901,20140327_sample1,1.0,0.0,0.0,0.0,0.0,2014-03-27,2557,26.0,13.0
1902,20110920_sample1,1.0,0.0,0.0,0.0,0.0,2011-09-20,3476,25.0,18.0
1903,20080410_sample5,0.0,0.0,0.0,0.0,1.0,2008-04-10,4734,56.25,255.0
1904,20030422_sample5,0.0,0.0,0.0,0.0,1.0,2003-04-22,6549,33.75,180.0
1905,20150901_sample4,0.0,0.0,0.0,1.0,0.0,2015-09-01,2034,54.0,125.0
1906,20160725_sample3,0.0,0.0,1.0,0.0,0.0,2016-07-25,1706,45.0,170.0
1907,20171120_sample4,0.0,0.0,0.0,1.0,0.0,2017-11-20,1223,62.0,237.5
1908,20011014_sample3,0.0,0.0,1.0,0.0,0.0,2001-10-14,7104,22.5,170.0
1909,20030106_sample5,0.0,0.0,0.0,0.0,1.0,2003-01-06,6655,31.5,300.0
1910,20160517_sample2,0.0,1.0,0.0,0.0,0.0,2016-05-17,1775,42.5,120.0
1911,20030722_sample4,0.0,0.0,0.0,1.0,0.0,2003-07-22,6458,34.0,225.0
1912,20111126_sample1,1.0,0.0,0.0,0.0,0.0,2011-11-26,3409,26.0,14.0
1913,20070207_sample2,0.0,1.0,0.0,0.0,0.0,2007-02-07,5162,28.75,142.5
1914,20120911_sample4,0.0,0.0,0.0,1.0,0.0,2012-09-11,3119,50.0,187.5
1915,20090817_sample4,0.0,0.0,0.0,1.0,0.0,2009-08-17,4240,36.0,200.0
1916,20061113_sample4,0.0,0.0,0.0,1.0,0.0,2006-11-13,5248,32.0,225.0
1917,20200912_sample2,0.0,1.0,0.0,0.0,0.0,2020-09-12,196,41.25,150.0
1918,20130123_sample2,0.0,1.0,0.0,0.0,0.0,2013-01-23,2985,33.75,150.0
1919,20180712_sample3,0.0,0.0,1.0,0.0,0.0,2018-07-12,989,48.0,180.0
1920,20100309_sample4,0.0,0.0,0.0,1.0,0.0,2010-03-09,4036,36.0,212.5
1921,20150410_sample5,0.0,0.0,0.0,0.0,1.0,2015-04-10,2178,58.5,210.0
1922,20161219_sample4,0.0,0.0,0.0,1.0,0.0,2016-12-19,1559,66.0,250.0
1923,20200420_sample4,0.0,0.0,0.0,1.0,0.0,2020-04-20,341,64.0,225.0
1924,20010519_sample5,0.0,0.0,0.0,0.0,1.0,2001-05-19,7252,22.5,165.0
1925,20131009_sample5,0.0,0.0,0.0,0.0,1.0,2013-10-09,2726,67.5,165.0
1926,20200614_sample4,0.0,0.0,0.0,1.0,0.0,2020-06-14,286,62.0,237.5
1927,20050815_sample4,0.0,0.0,0.0,1.0,0.0,2005-08-15,5703,34.0,125.0
1928,20090701_sample4,0.0,0.0,0.0,1.0,0.0,2009-07-01,4287,48.0,237.5
1929,20021102_sample4,0.0,0.0,0.0,1.0,0.0,2002-11-02,6720,38.0,225.0
1930,20111120_sample4,0.0,0.0,0.0,1.0,0.0,2011-11-20,3415,60.0,200.0
1931,20200225_sample2,0.0,1.0,0.0,0.0,0.0,2020-02-25,396,41.25,127.5
1932,20110107_sample5,0.0,0.0,0.0,0.0,1.0,2011-01-07,3732,67.5,180.0
1933,20161001_sample2,0.0,1.0,0.0,0.0,0.0,2016-10-01,1638,38.75,142.5
1934,20070715_sample1,1.0,0.0,0.0,0.0,0.0,2007-07-15,5004,15.0,19.0
1935,20190813_sample1,1.0,0.0,0.0,0.0,0.0,2019-08-13,592,31.0,12.0
1936,20080416_sample3,0.0,0.0,1.0,0.0,0.0,2008-04-16,4728,31.5,190.0
1937,20130605_sample5,0.0,0.0,0.0,0.0,1.0,2013-06-05,2852,58.5,285.0
1938,20080424_sample3,0.0,0.0,1.0,0.0,0.0,2008-04-24,4720,37.5,120.0
1939,20100304_sample2,0.0,1.0,0.0,0.0,0.0,2010-03-04,4041,26.25,150.0
1940,20101208_sample3,0.0,0.0,1.0,0.0,0.0,2010-12-08,3762,22.5,170.0
1941,20020828_sample5,0.0,0.0,0.0,0.0,1.0,2002-08-28,6786,36.0,300.0
1942,20120106_sample4,0.0,0.0,0.0,1.0,0.0,2012-01-06,3368,54.0,125.0
1943,20040814_sample3,0.0,0.0,1.0,0.0,0.0,2004-08-14,6069,21.0,110.0
1944,20170711_sample4,0.0,0.0,0.0,1.0,0.0,2017-07-11,1355,70.0,225.0
1945,20170112_sample4,0.0,0.0,0.0,1.0,0.0,2017-01-12,1535,64.0,225.0
1946,20031220_sample1,1.0,0.0,0.0,0.0,0.0,2003-12-20,6307,12.0,10.0
1947,20000528_sample4,0.0,0.0,0.0,1.0,0.0,2000-05-28,7608,38.0,237.5
1948,20160508_sample5,0.0,0.0,0.0,0.0,1.0,2016-05-08,1784,67.5,180.0
1949,20081106_sample4,0.0,0.0,0.0,1.0,0.0,2008-11-06,4524,32.0,237.5
1950,20200401_sample2,0.0,1.0,0.0,0.0,0.0,2020-04-01,360,40.0,105.0
1951,20121211_sample2,0.0,1.0,0.0,0.0,0.0,2012-12-11,3028,32.5,127.5
1952,20080802_sample2,0.0,1.0,0.0,0.0,0.0,2008-08-02,4620,18.75,82.5
1953,20071017_sample1,1.0,0.0,0.0,0.0,0.0,2007-10-17,4910,24.0,11.0
1954,20070815_sample3,0.0,0.0,1.0,0.0,0.0,2007-08-15,4973,30.0,190.0
1955,20060521_sample4,0.0,0.0,0.0,1.0,0.0,2006-05-21,5424,46.0,225.0
1956,20100216_sample4,0.0,0.0,0.0,1.0,0.0,2010-02-16,4057,50.0,175.0
1957,20040626_sample3,0.0,0.0,1.0,0.0,0.0,2004-06-26,6118,24.0,180.0
1958,20040922_sample4,0.0,0.0,0.0,1.0,0.0,2004-09-22,6030,36.0,212.5
1959,20190107_sample2,0.0,1.0,0.0,0.0,0.0,2019-01-07,810,41.25,142.5
1960,20131116_sample1,1.0,0.0,0.0,0.0,0.0,2013-11-16,2688,25.0,10.0
1961,20010608_sample3,0.0,0.0,1.0,0.0,0.0,2001-06-08,7232,27.0,180.0
1962,20060422_sample3,0.0,0.0,1.0,0.0,0.0,2006-04-22,5453,25.5,160.0
1963,20161207_sample2,0.0,1.0,0.0,0.0,0.0,2016-12-07,1571,43.75,75.0
1964,20151222_sample3,0.0,0.0,1.0,0.0,0.0,2015-12-22,1922,42.0,100.0
1965,20010418_sample5,0.0,0.0,0.0,0.0,1.0,2001-04-18,7283,24.75,270.0
1966,20130412_sample3,0.0,0.0,1.0,0.0,0.0,2013-04-12,2906,40.5,160.0
1967,20190609_sample4,0.0,0.0,0.0,1.0,0.0,2019-06-09,657,70.0,162.5
1968,20040710_sample3,0.0,0.0,1.0,0.0,0.0,2004-07-10,6104,27.0,120.0
1969,20010113_sample4,0.0,0.0,0.0,1.0,0.0,2001-01-13,7378,36.0,187.5
1970,20161219_sample2,0.0,1.0,0.0,0.0,0.0,2016-12-19,1559,41.25,75.0
1971,20020105_sample2,0.0,1.0,0.0,0.0,0.0,2002-01-05,7021,25.0,142.5
1972,20000212_sample2,0.0,1.0,0.0,0.0,0.0,2000-02-12,7714,20.0,150.0
1973,20030215_sample5,0.0,0.0,0.0,0.0,1.0,2003-02-15,6615,45.0,270.0
1974,20190919_sample2,0.0,1.0,0.0,0.0,0.0,2019-09-19,555,40.0,75.0
1975,20200126_sample2,0.0,1.0,0.0,0.0,0.0,2020-01-26,426,40.0,135.0
1976,20000516_sample2,0.0,1.0,0.0,0.0,0.0,2000-05-16,7620,23.75,90.0
1977,20020210_sample2,0.0,1.0,0.0,0.0,0.0,2002-02-10,6985,25.0,90.0
1978,20011216_sample3,0.0,0.0,1.0,0.0,0.0,2001-12-16,7041,30.0,200.0
1979,20171027_sample1,1.0,0.0,0.0,0.0,0.0,2017-10-27,1247,30.0,12.0
1980,20190921_sample3,0.0,0.0,1.0,0.0,0.0,2019-09-21,553,45.0,150.0
1981,20080122_sample2,0.0,1.0,0.0,0.0,0.0,2008-01-22,4813,31.25,97.5
1982,20091026_sample5,0.0,0.0,0.0,0.0,1.0,2009-10-26,4170,56.25,165.0
1983,20091125_sample5,0.0,0.0,0.0,0.0,1.0,2009-11-25,4140,47.25,255.0
1984,20030613_sample1,1.0,0.0,0.0,0.0,0.0,2003-06-13,6497,13.0,12.0
1985,20120922_sample4,0.0,0.0,0.0,1.0,0.0,2012-09-22,3108,50.0,150.0
1986,20120716_sample3,0.0,0.0,1.0,0.0,0.0,2012-07-16,3176,39.0,140.0
1987,20190701_sample1,1.0,0.0,0.0,0.0,0.0,2019-07-01,635,32.0,10.0
1988,20120306_sample3,0.0,0.0,1.0,0.0,0.0,2012-03-06,3308,40.5,160.0
1989,20130925_sample5,0.0,0.0,0.0,0.0,1.0,2013-09-25,2740,58.5,255.0
1990,20160318_sample5,0.0,0.0,0.0,0.0,1.0,2016-03-18,1835,78.75,285.0
1991,20181225_sample4,0.0,0.0,0.0,1.0,0.0,2018-12-25,823,62.0,200.0
1992,20100804_sample3,0.0,0.0,1.0,0.0,0.0,2010-08-04,3888,28.5,180.0
1993,20080510_sample5,0.0,0.0,0.0,0.0,1.0,2008-05-10,4704,38.25,270.0
1994,20110918_sample5,0.0,0.0,0.0,0.0,1.0,2011-09-18,3478,60.75,180.0
1995,20160227_sample5,0.0,0.0,0.0,0.0,1.0,2016-02-27,1855,69.75,165.0
1996,20061207_sample1,1.0,0.0,0.0,0.0,0.0,2006-12-07,5224,16.0,17.0
1997,20130803_sample1,1.0,0.0,0.0,0.0,0.0,2013-08-03,2793,30.0,15.0
1998,20001115_sample2,0.0,1.0,0.0,0.0,0.0,2000-11-15,7437,20.0,112.5
1999,20090508_sample2,0.0,1.0,0.0,0.0,0.0,2009-05-08,4341,25.0,82.5
